HT0143_HT_GB_SH_NA_90_VM_HO-AoYd5,HT0143_HT_GB_SH_NA_DNA_VM_HO-FX1cx,HT0143_HT_GB_SH_NA_DNA_VM_VE-IVjvP,HT0143_HT_GB_SH_NA_DNA_VM_VE-RW8a5,HT1488_HT_GB_SH_NA_DNA_VM_HO-nqPzD,HT1488_HT_GB_SH_NA_DNA_VM_HO-VUVWW,HT3148_HT_GB_SH_NA_90_VM_HO-k2QXo,HT3148_HT_GB_SH_NA_DNA_VM_VE-7S4bf,HT3151_HT_GB_SH_NA_DNA_VM_HO-iPtaz,HT3151_HT_GB_SH_NA_DNA_VM_HO-rPdl9,HT3240_HT_GB_SH_NA_90_VM_HO-D8sJi,HT3240_HT_GB_SH_NA_DNA_VM_VE-h5MwB,HT3763_HT_GB_SH_NA_90_VM_HO-5mJuR,HT3763_HT_GB_SH_NA_DNA_VM_HO-ffvug,HT3763_HT_GB_SH_NA_DNA_VM_VE-o5faf,HT4775_HT_GB_SH_NA_DNA_VM_HO-7xJRW,HT4775_HT_GB_SH_NA_DNA_VM_VE-NHxrV,HT5242_HT_GB_SH_NA_DNA_VM_HO-Xq8AD,HT5242_HT_GB_SH_NA_DNA_VM_VE-VITui,HT6053_HT_GB_SH_NA_90_VM_HO-tycIY,HT6053_HT_GB_SH_NA_DNA_VM_VE-bsJaI,HT7963_HT_GB_SH_NA_90_VM_HO-4vrkf,HT7963_HT_GB_SH_NA_DNA_VM_VE-IvLS3,HT8170_HT_GB_SH_NA_90_VM_HO-nOtnK,HT8170_HT_GB_SH_NA_DNA_VM_VE-EpG9g,HT8253_HT_GB_SH_NA_90_VM_HO-ksXGv,HT8253_HT_GB_SH_NA_DNA_VM_VE-MJG9b,HT8461_HT_GB_SH_NA_90_VM_HO-yhjXd,HT8461_HT_GB_SH_NA_DNA_VM_VE-4nEL3,HT8588_HT_GB_SH_NA_90_VM_HO-HIIAW,HT8588_HT_GB_SH_NA_DNA_VM_VE-T0Vlk,HT9405_HT_GB_SH_NA_90_VM_HO-5sR7R,HT9405_HT_GB_SH_NA_DNA_VM_VE-Nup9R,HT9792_HT_GB_SH_NA_DNA_VM_HO-DzxzI,HT9792_HT_GB_SH_NA_DNA_VM_VE-9IGie,HT_GB_SH_NA_DNA_VM_AX-alU4A,HT_GB_SH_NA_DNA_VM_HO-47caF,HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_GB_SH_NA_DNA_VM_HO-93Oix,HT_GB_SH_NA_DNA_VM_HO-AB4Kn,HT_GB_SH_NA_DNA_VM_HO-aD3l6,HT_GB_SH_NA_DNA_VM_HO-aq55m,HT_GB_SH_NA_DNA_VM_HO-awezq,HT_GB_SH_NA_DNA_VM_HO-DuTvZ,HT_GB_SH_NA_DNA_VM_HO-HvcMW,HT_GB_SH_NA_DNA_VM_HO-jT2bm,HT_GB_SH_NA_DNA_VM_HO-lt0T4,HT_GB_SH_NA_DNA_VM_HO-QOolI,HT_GB_SH_NA_DNA_VM_HO-qVZ6H,HT_GB_SH_NA_DNA_VM_HO-rDM3R,HT_GB_SH_NA_DNA_VM_HO-rnKdB,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-XRCzY,HT_GB_SH_NA_DNA_VM_HO-zbqiU,HT_GB_SH_NA_DNA_VM_HO-ZCyNY,HT_GB_SH_NA_DNA_VM_VE-cGlLG,HT_GB_SH_NA_DNA_VM_VE-cL6JU,HT_GB_SH_NA_DNA_VM_VE-lbZus,HT_GB_SH_NA_DNA_VM_VE-o50Y4,HT_GB_SH_NA_DNA_VM_VE-PXFw9,HT_GB_SH_NA_DNA_VM_VE-qDG6Y,HT_GB_SH_NA_DNA_VM_VE-rRjFX,HT_GB_SH_NA_DNA_VM_VE-rSYqc,HT_GB_SH_NA_DNA_VM_VE-sk7RN,HT_GB_SH_NA_DNA_VM_VE-UHfO1,HT_GB_SH_NA_DNA_VM_VE-vpFzQ,HT_GB_SH_NA_DNA_VM_VE-WFeFp,HT_GB_SH_NA_DNA_VM_VE-xkeo9
2.609090982,3.622105088,2.736363669,3.805646107,3.515259956,3.403738781,3.407643361,3.179874252,3.513676737,3.790452875,1.100000024,1.033333341,2.890966932,3.972895665,2.439910354,5.401755776,5.402964062,13.14019909,14.25733646,2.007692349,1.507142885,1.066666683,1.581250023,2.696323577,3.549484598,1.612500027,1.533333341,1.660000038,1.700000048,2.218181858,1.275000027,1.617741954,1.532000022,1.44258088,4.158154969,,,12.82,2.401843307,7.619767442,1.974444917,5.522916667,4.681987883,4.241995034,2.625875787,3.239679667,1.599811321,1.978096017,1.853925453,3.644595508,3.041677133,15.22216495,2.44033131,5.639560451,2.74493095,,1.883860948,2.184055042,2.240941386,4.586761967,1.415240023,4.132425733,5.061301533,1.88991635,2.247757598,1.734294294,3.851247724,5.490167033
1.762721928,1.416234625,1.515862108,3.05597683,3.496180314,3.405366575,2.991304387,2.813253058,3.527128592,3.826183296,1.079166686,1.171428613,1.103200023,5.589289669,2.855374171,5.610033623,5.600312008,13.35362343,14.26930528,1.96021508,1.618181847,1.050000012,1.504000011,5.806250111,2.678947409,1.600000024,1.5,1.550000012,1.600000024,2.190555593,1.566666683,1.64400003,1.526923102,3.602478051,3.055105508,,,12.1,1.950561779,7.951298701,2.401946803,5.636170213,4.146637733,3.885048617,1.4232665,3.814702153,1.604150943,1.769936383,1.931498686,3.57417385,2.992305283,14.76132597,2.723980517,4.847445284,2.446980733,,2.136999708,4.030327911,2.514644751,3.811591136,1.002690875,3.97327535,3.525184833,2.755568817,2.508615153,1.728861538,1.341509132,4.989575367
1.757857181,3.37380294,1.489516164,3.008544263,3.604342593,3.540460953,2.812903275,2.653424712,3.477162194,4.048333539,1.140000034,1.083333363,2.727689798,3.713896584,1.115471716,6.252120294,6.018576325,13.56704777,14.28127411,1.971621668,1.600000036,1.100000024,1.418750026,3.256250044,2.785405453,1.550000012,1.449999988,1.703535381,1.771428611,2.137091533,1.26000002,1.646153867,1.500000018,1.304312222,3.929135571,,,12.79761905,2.5195767,7.242105263,3.304922921,5.4,3.997759067,2.05223232,2.718768496,4.447068431,1.600444444,2.593693783,1.952341831,4.3477569,3.125493569,14.63297872,2.166098366,5.50369006,3.014432904,,2.390138467,3.085113013,1.941359037,2.061369241,1.021914073,1.78907081,4.509367617,1.751525467,3.048186246,1.717654321,2.410019083,6.057668783
1.668047367,3.368324891,1.454729761,3.494438457,3.651745274,3.584167741,2.195200035,2.005555596,3.496764183,3.77231425,1.100000024,1.137500041,2.427490462,3.606433645,2.674608475,6.898481208,6.26423152,13.78047211,14.17249373,1.986363668,1.655555593,1.160000038,1.544444482,3.266824693,2.940782174,1.575000018,1.525000006,1.45480771,1.850000024,1.600000004,1.555555569,1.585714306,1.577272762,3.519861861,1.156441323,,,12.65217391,2.531606216,6.984615385,1.528868202,5.155405405,1.798846772,3.931949379,2.21334438,1.608037712,1.591480263,1.060567409,1.350673828,4.501091367,3.673376367,14.65176471,2.7604149,5.900000007,1.934635358,,2.90844159,4.936451395,1.815206763,3.679767814,1.74104142,4.5528792,5.075683909,1.546832683,3.16410345,1.722933754,2.3361906,3.892231317
2.004142047,3.756108573,1.795238133,2.91870888,3.670079489,3.599105718,2.948484885,2.711805598,3.486662986,3.781980226,1.100000024,1.066666698,3.708379957,3.862427143,2.736051753,6.104594546,5.993046364,13.14668247,14.45568788,2.002325618,1.509090944,1.122500029,1.861666693,4.027777837,5.078698319,1.650000036,1.566666683,1.575000018,1.650000036,1.293283608,1.650000036,1.671428595,1.517391335,3.942882779,3.989061917,,,12.74090909,2.355851064,6.937735849,2.38552265,5.141463415,5.305040867,3.499957259,1.441934406,3.117306135,1.585924765,2.030450237,2.126841167,3.82740115,5.3749434,14.59526316,3.149639717,5.551923086,1.906091362,,2.971874233,2.282015528,2.230538617,3.085237685,1.102555214,4.01584005,1.794214119,1.958859883,2.30963185,1.732857143,2.109207756,6.143626117
2.065384662,3.280816218,1.710743838,3.191377845,3.675430338,3.618496445,3.448437536,3.288372139,3.530136943,3.767730619,1.100000024,1.100000024,2.91402305,3.975687722,2.466666698,6.873626878,6.193559798,13.72246995,14.8440394,1.88857147,1.45999999,1.025000029,1.629629661,4.185333396,3.851630505,1.650000036,1.542857153,1.550000012,1.720000031,2.425641078,1.557142871,1.651851879,1.490243924,3.82727718,4.378755623,,,12.55,2.062445384,6.702362205,2.6081104,5.065625,4.03700875,3.27534505,1.48549355,3.974049517,1.592352941,1.5814511,1.721964946,2.044311536,3.565105055,13.9,1.08937967,5.04204547,2.188816267,,3.159841931,1.75529845,1.615202847,2.741823417,1.85467153,2.188360638,3.531849439,2.298600938,3.511672915,1.699021407,3.263597167,4.352071583
1.71140943,3.473312622,1.478102225,3.002947401,3.689041267,3.594195964,2.686000042,2.532857185,3.509008711,3.761371543,1.100000024,1.033333361,2.313426616,4.011858873,3.460773534,6.001326175,5.90471354,13.84937769,14.3848463,1.943750029,3.829729782,1.328000021,1.737500022,3.183408125,4.847333431,1.626666697,1.550000012,6.673684211,1.779166708,1.8214286,1.474999994,1.625641053,1.493103471,3.582702866,4.036949754,,,12.39354839,2.108407033,6.698373984,1.42381859,5.220895522,2.636478068,3.421986603,2.388370232,4.332289752,1.553754045,1.755874593,2.181734964,3.823551467,4.334208854,13.7,2.723970033,4.953639862,1.4548531,,2.06908927,3.177580974,2.016697467,1.938635845,1.196452624,3.501022237,4.822088424,2.7217885,4.067266712,1.754674923,4.135310789,4.164128833
1.938660842,3.323842435,1.649067169,4.926877372,3.706522055,3.604201964,3.203361387,3.031159468,3.523179599,3.779733571,1.083333353,1.100000024,2.430593653,4.308035082,3.076613326,6.200290791,5.719679276,13.52200472,14.68241286,3.722033967,1.62500003,1.200000048,1.176000022,3.436563927,3.188444491,1.640000034,1.550000012,3.24333332,1.616666695,2.323636432,1.466666659,1.61562502,1.468181832,3.909485916,4.018808511,,,12.23333333,2.366315785,7.36119403,2.092557468,5.511702128,3.768823085,3.696200733,1.084620369,2.245768188,1.59528125,2.434664667,2.82201678,3.272120678,4.26610095,13.6,2.430189919,5.535447747,1.894890864,,1.300131864,1.435745193,3.44448995,1.874582033,1.751006937,3.863305217,5.212039927,1.532364995,1.537650229,1.698649518,2.36203267,4.044878483
1.842024993,5.217502689,1.630385065,3.206048219,3.70953774,3.603737718,2.885156289,2.696666716,3.519458771,3.810577317,1.150000036,1.062500015,1.786956544,3.891629845,2.438139583,5.683128549,5.532817587,13.88235458,13.14914354,1.973333369,3.548780543,1.122222252,2.023076971,3.565315369,3.591712742,1.666666707,1.566666683,1.517241406,1.570000017,1.870000035,1.542857153,1.584615405,1.52258067,3.942271707,4.258596092,,,12.72258065,1.978409059,6.962111801,3.272437841,5.180246914,4.082031667,3.616231894,2.925381373,3.22947922,1.585213415,1.85015585,2.516850068,2.8246162,4.44054335,13.6,1.950887293,4.98941178,3.546811783,,2.029794976,3.705870644,1.412343645,2.334163183,1.91252601,4.843048327,2.475551023,2.425322717,3.450068683,1.743433735,2.452611463,4.377446717
1.622516588,3.526459628,1.433333359,2.939614322,3.718734195,3.666807894,3.116438407,2.887162215,3.505720762,3.821584516,1.100000024,1.066666683,2.520000049,3.124446318,1.746341478,5.783315429,5.645683902,12.36764545,13.23591722,3.78548395,2.472500044,1.028571455,1.33437502,5.964734409,2.63436128,1.616666695,1.5,1.899999976,4.118181857,2.440909134,1.857142887,1.63714288,1.402964318,4.245551157,4.29739162,,,12.70740741,1.693785337,7.143055556,2.4757403,5.245652174,5.838111602,3.568959912,1.609698101,2.082698583,1.593365385,2.65063775,2.782100797,2.101496667,4.088135367,13.6,1.771018422,4.687450998,1.539899044,,2.759458087,2.866259205,1.895985582,3.894902983,3.606157507,3.859878542,3.9053461,2.616947883,3.052014833,1.743374233,1.726416951,7.462210517
1.54137934,3.329920826,1.341000019,3.527958941,3.711158125,3.617172003,3.042982504,2.835454599,3.645195523,3.855584354,1.066666683,1.000000017,2.014285752,1.881472405,2.438571471,6.045240391,5.615900565,12.84759764,14.00040185,2.862000058,3.31956528,1.150000036,1.780000051,4.508297028,3.373786445,1.650000036,1.550000012,1.735247235,1.293333363,2.401351397,1.485714317,1.475969445,1.450000032,3.792300559,4.745810209,,,12.71538462,2.062780232,6.974074074,1.293099785,5.180263158,4.08752739,2.351540461,1.527709288,1.921682827,1.563993808,1.899925789,2.764181902,2.105443797,4.2061367,13.6,2.7401877,5.191011254,1.910279814,,2.862784715,1.475165197,2.210640818,2.312660383,2.011145103,1.677411899,2.310994581,1.32902907,2.285290759,1.76,2.09892348,3.867212057
1.936842144,3.714614779,1.627907003,4.484412581,3.71051147,3.614664849,3.217267355,3.07147649,3.530139474,3.829601542,1.100000024,1.200000048,2.725000083,2.177576641,1.330000025,5.668780083,5.482599008,13.81129525,13.12930074,3.472941245,1.475000009,1.050000012,1.345454585,5.516292243,3.160905393,2.08709681,1.993333372,1.860000038,2.646464689,2.432432481,1.24687502,1.545000026,1.527272749,4.10776565,3.928561435,,,12.64074074,1.792760182,7.051204819,2.055295683,5.143678161,1.871843971,3.449463638,3.438519132,2.916704052,1.601708075,2.532313483,2.191803233,2.564034417,1.441242636,13.6,3.029449317,4.648518532,1.1606201,,2.786068951,1.459582309,2.944036441,3.9254976,3.074846197,3.93814585,2.316381241,2.082371968,2.026683842,1.723333333,2.670189712,5.510576791
1.917142891,4.722027671,1.60744684,3.208608391,3.641343597,3.535692822,3.200000057,3.030000045,3.495675141,3.805811237,1.050000012,1.200000048,2.96217516,3.662402845,2.660000038,5.746837721,5.773371077,13.32874934,14.18866003,1.911494288,2.409090937,1.100000024,1.13703706,3.689711998,3.603111164,1.575000018,1.5,1.983333349,2.260000038,2.355555608,1.153846174,1.460000017,1.553731383,4.165048038,4.464571596,,,12.38947368,1.929583312,6.961783439,1.813276828,5.119642857,4.059295,4.227844933,2.034704658,2.532842069,1.580511182,2.565206033,2.6924215,3.9385286,4.285961667,13.6,3.46253945,4.904074098,2.514814034,,3.064626917,2.623602931,2.018828161,2.7362699,1.339277787,4.417751492,1.00102969,2.979449131,3.389332017,1.738623853,2.456950053,4.754366267
2.025000066,3.536388575,1.775000006,2.066961089,3.734516606,3.638405244,2.857291711,2.703030345,3.500792189,3.819718814,1.128571459,1.100000032,2.438308126,3.960095768,2.971387127,5.738358264,5.459127304,13.87973647,15.25470197,2.557142915,2.428048823,1.519107149,1.90000003,4.365581484,1.946666703,1.600000024,1.5,1.899999976,1.231724156,2.281034533,1.449999988,1.648571449,1.598529432,4.074349585,4.330375405,,,12.3,2.076960762,6.992125984,1.834106226,5.189873418,4.551846966,2.951928583,2.83973395,4.267330767,1.579642857,4.224427917,1.999029644,2.4330175,4.585326467,13.8,1.942206149,5.311857717,2.989000627,,2.599329083,1.13973592,3.052626466,4.140361912,4.482238379,1.214686531,3.338423211,2.677220083,3.8132067,1.728310811,2.578802508,4.664549367
1.877907005,3.493583214,1.635064978,3.537732635,3.737714176,3.627806637,2.856122499,2.62265631,3.556628277,3.82041414,1.075000033,1.140000034,3.560377418,3.511652956,2.5827239,5.817413386,5.544501443,14.75678869,14.20716293,3.018857183,1.51000005,1.200000048,1.600000037,2.990946555,3.183574924,1.533333341,1.399722242,2.00000004,2.380000043,2.394117706,1.585714306,1.598529435,1.908771958,3.7207027,4.325522028,,,12.53125,3.715547706,7.120858896,2.367863323,5.374117647,1.391286701,2.987819655,4.836441588,2.100345692,1.627319588,1.103409433,2.3751063,3.88719415,4.939151383,13.6,1.679296326,6.16894197,2.185694333,,3.445485704,3.34525419,1.80744371,1.962375,1.102986759,3.957975237,2.9024626,1.30666373,4.472361033,1.734125,2.232351419,4.097028533
1.646060636,3.86229965,1.453503222,4.124749991,3.727994022,3.669066024,2.807216529,2.61782184,3.535883841,3.820491372,1.128571459,1.025000017,2.733726744,3.414411494,3.340384675,6.440430267,6.191660782,13.71755206,14.69393851,1.950000042,1.528571435,1.12500003,1.251470612,3.909361772,3.424102605,1.62500003,1.525000006,1.900000016,2.587500066,2.432584311,1.644444479,1.88181821,1.563235327,4.450912196,3.830182432,,,12.825,4.59452555,8.063694268,2.900589814,5.68974359,4.027786633,3.291962967,4.363114866,1.091981686,1.588175896,2.5716515,2.78659622,2.821211033,4.638158017,13.7,1.545075613,5.366549299,3.19504695,,2.755926642,1.660246225,3.205683983,2.29529139,1.120332797,4.75132085,5.118644633,2.323966317,2.294148917,1.716200608,3.001923241,4.194947083
1.70178574,4.247959819,1.505660413,2.953854415,3.674634567,3.568514307,2.906087,2.761538499,3.555001687,3.856717855,1.100000024,1.000000017,2.285714321,1.06662589,2.767208349,6.222725947,5.90119506,14.06103242,14.84639118,1.981081112,1.652941213,1.356818199,1.406666692,3.597752856,2.661928978,1.600000024,1.550000012,1.800000072,2.480000043,2.234345274,1.54000001,1.7130435,1.42352945,3.437354204,4.65736805,,,10.0,4.330223873,7.433757962,2.581999803,5.272857143,5.3126164,3.503147136,1.753797286,1.250411921,1.571383648,3.331808432,2.78694955,4.258492234,4.84991315,13.7,1.957637193,5.239372833,1.970813085,,3.088502761,1.549617176,2.486230418,2.250818862,1.052290941,5.351180517,2.35986045,2.195456175,1.947880911,1.714542587,2.027999229,1.224515837
1.644444479,3.372740884,1.429220807,3.062384172,3.652547471,3.56012511,2.806383042,2.567164245,3.530717861,3.827054878,1.066666683,1.050000012,2.434261665,3.672411681,2.228899121,6.470844969,6.052148415,14.22085168,13.56718385,2.049450585,1.550000012,1.271428586,1.500000017,4.042800084,3.264705956,1.550000012,1.5,1.899999976,2.488888979,1.918000053,1.657142895,1.528378411,1.44705886,3.321971553,3.814928684,,,10.1,3.832234446,7.29197861,1.763113127,5.3,5.7542611,3.274746179,1.734423722,1.408842156,1.566942675,1.64944951,2.821478982,2.13140995,4.80284915,13.5,1.969938661,5.682698961,3.200155898,,4.270443153,4.002047734,2.34313884,2.054897583,3.92577562,3.994871267,1.063300465,2.337801968,1.785314697,1.756092308,1.895480261,4.136376183
1.721875034,3.457458883,1.519230799,3.254990327,3.704162705,3.619149336,2.670270324,2.414285763,3.512327315,3.847618882,1.100000024,1.176190516,3.611439791,3.453523888,2.439104491,5.910173146,5.987924813,12.58328882,14.8747192,2.018309885,3.130952872,1.12500003,2.060000046,2.368452413,3.156481528,1.600000024,1.466666672,1.75000006,2.385714292,1.530689679,1.449999988,1.547945232,1.545762749,3.764526515,3.649030285,,,10.1,3.601052638,7.018181818,1.925266731,5.09,3.998454533,2.597538452,3.464508899,3.074076067,1.593543046,4.701594233,2.664544839,2.541438508,4.9230949,13.6,2.348386186,6.303124992,2.655829281,,3.846591831,2.236221137,3.097406847,3.788861633,2.438193053,2.116151,1.242518505,2.424018831,2.212562483,1.710705521,2.678591297,4.53527575
1.676595773,3.551559035,1.511363674,4.188493162,3.733636476,3.621483752,2.740000057,2.533928616,3.493968157,3.816440924,1.100000024,1.020000017,2.203054241,3.628032196,3.479640465,6.388273514,6.321451386,14.23471557,15.19151956,3.505538513,2.504285765,1.100000024,1.550000039,3.634599204,2.895431513,1.655555593,1.550000012,1.75000006,2.200000047,2.317948775,1.550000012,1.636206929,1.312554135,3.285369054,4.059279405,,,10.2,3.700361021,7.321333333,1.674711328,5.192957746,2.172143122,4.224351935,1.981495662,1.353481825,1.581069182,1.385453327,1.284100554,2.402253407,6.58409835,13.7,2.081381332,6.500348422,2.428806962,,3.397829483,3.219706987,3.247785404,2.9475445,1.475786773,4.060664233,1.421736544,2.978580029,2.328329467,1.708322785,4.013848533,4.87688295
1.990033406,4.54222222,1.793469819,2.896740633,3.68495772,3.550316962,2.692857186,2.492857205,3.479138801,3.76278678,1.100000036,1.066666693,1.445591814,3.215556297,1.747058858,6.471868332,6.066026571,14.36967528,14.78286498,2.930729227,1.628571459,1.094285719,1.473333343,3.858369169,2.361682281,1.700000048,1.666666707,2.0,2.200000048,1.483809551,1.466666659,1.257017566,1.20441179,4.137386052,3.998168974,,,10.2,3.766187051,7.068085106,1.571384328,5.035897436,4.448120567,3.6118878,5.121407253,2.553535914,1.554405145,1.123458241,2.822029517,2.170899458,4.4599742,13.7,1.657694781,6.74221451,3.161656966,,3.539291068,5.472480976,1.075180242,2.021185333,1.065937166,2.128060143,1.600954584,2.711133239,2.813812683,1.714680851,3.170852768,4.205851183
2.294056884,3.143884768,1.963207873,4.593280779,3.694302341,3.569852273,2.453571481,2.231428633,3.517441498,3.803805977,1.100000024,1.175000042,2.345497672,3.866321947,1.448599057,5.709514071,5.497614954,14.13673681,12.96416587,2.005633836,1.550000035,1.194444455,1.510526337,3.148372141,1.731676163,1.566666683,1.62500003,2.033333381,2.0,2.320454587,1.449999988,1.149000023,1.490163971,4.071591694,2.895190372,,,12.6,3.697560978,7.38164557,1.420280776,5.095238095,2.082771568,3.883032633,2.513462354,2.759647368,1.568402556,1.484178233,2.495389267,3.890835729,5.117859817,13.9,2.105765226,6.744636669,3.544456271,,3.265670217,5.092304568,1.845769915,2.986369533,2.9381179,4.370397633,3.624605217,2.123349274,2.326565542,1.856441176,3.058912696,4.416948467
1.633513545,4.677905878,1.437423341,5.486149345,3.670458022,3.570356868,2.856250038,2.671666721,3.499435912,3.775046898,1.100000024,1.028571444,2.186792489,3.652512897,2.333486278,6.793694723,6.112866464,11.81463716,14.04648263,1.961038989,1.68235295,1.075000018,1.558333347,3.864383612,2.403883543,1.650000036,1.600000024,1.899999976,2.150000096,2.500000039,1.514285718,1.584415606,1.621428614,4.759041661,4.370810455,,,10.3,3.752898557,7.356578947,1.229456746,4.922666667,4.459285067,3.441262288,2.701386162,3.026266623,1.617507788,4.139529816,1.010581632,2.928660067,4.5372541,13.7,2.570974199,6.746757657,1.311372572,,4.1223362,3.031402469,1.919122241,2.089437492,2.512035065,5.679115017,1.543111233,2.256888343,1.811571765,1.658037975,4.9175551,4.449921417
2.080555601,5.80779575,2.120000066,4.059120498,3.650906508,3.555529356,2.930337134,2.743750043,3.553446558,3.840386161,1.00000003,1.075000018,2.894253774,3.225850819,2.130674879,6.561022414,5.982923764,12.98854173,14.41114177,2.056000044,1.630000031,1.00000003,1.550000027,3.716532321,2.65837569,1.487499997,1.300000072,2.266666717,2.457142932,2.37948723,1.566666683,1.569230812,1.515031935,4.448558325,4.525742261,,,12.97142857,3.810780671,7.25147929,1.619653809,4.995890411,6.14373505,4.131029627,,3.073884542,1.410816327,2.76411755,2.802750106,2.159627068,5.014419883,13.6,1.997594102,6.667118629,1.994728797,,3.182689183,1.715723571,1.685628708,2.232678508,1.36491969,2.992400312,2.852116,1.945577266,2.333886518,1.038947368,2.27578918,4.677341617
1.660645196,4.368568495,1.460714314,5.22672709,3.660023515,3.562677877,2.938378416,2.612138773,3.516216112,3.835737758,1.100000024,1.100000024,2.488260909,3.576120116,2.886123247,6.509587735,5.932680625,13.64458062,14.08137606,1.944642887,1.673333343,1.065384644,1.503571459,3.490134577,2.104040442,1.516666703,1.35625,1.800000072,2.43076926,2.382978764,1.555555569,1.57121215,1.544642889,4.13285111,5.062665609,,,10.0,6.506140335,10.5,,5.35,3.501607758,3.469020172,,2.098827,1.196578947,1.804242241,3.039288667,3.159234583,4.559354533,13.6,1.971015621,8.904845822,2.110131418,,1.221271053,3.93698527,1.404034917,3.023415898,1.408864169,3.819213617,3.327123154,1.748506379,2.663254927,1.700970874,2.872716551,7.163730317
1.740588261,5.490958232,1.507362001,5.334824209,3.671920433,3.625756337,2.98679249,2.725862104,3.525888742,3.846966216,1.050000012,1.112500027,2.215577932,3.616564521,2.413824924,6.200183233,5.891465694,13.59479188,15.02885626,2.009722268,1.644444479,1.217187524,1.474999994,2.695495537,2.681122498,1.600000024,1.5,2.200000048,2.324999988,1.213913064,1.700000048,1.61428574,1.617948734,4.089181471,4.880515674,,,13.1,5.812227089,7.626285714,,4.931034483,3.98512195,3.829340089,,2.464802183,1.579402516,1.632866786,3.120688631,2.222250368,2.418422284,13.7,1.956826635,8.336087005,1.828134667,,3.313019883,1.981089282,1.789798393,2.952464417,1.148956587,3.491579067,3.564605397,1.737113338,2.263630241,1.899201183,4.172930977,3.968960533
2.400000059,5.673933913,2.041666715,5.512954763,3.606838073,3.509082276,2.392857175,2.15921056,3.50185359,3.794397541,1.354545491,1.009090928,2.379812258,3.447727699,2.119403025,6.330502653,5.917359675,14.08034947,14.00907561,1.931578988,1.90588239,1.100000024,1.463157905,2.192073204,2.118215144,1.550000012,1.5,2.12500003,2.946428622,2.349090962,1.611111138,1.686666685,1.504629659,4.776475526,4.424644872,,,12.27058824,5.651724151,7.592771084,,5.120430108,3.901457233,3.797068418,,1.081968297,1.599813084,3.124774933,3.05659898,2.375303293,4.821252317,13.9,3.235083883,8.158695689,1.636278535,,3.672439627,5.768118915,2.219773037,2.521845064,1.031721057,4.139429333,3.717235458,1.563591235,2.259784322,1.700410095,3.42115555,5.059161867
1.61259845,5.797366514,1.458156063,5.20661646,3.639442112,3.557586691,2.382005536,2.176314674,3.510358614,3.811738683,1.116666705,1.037500017,2.455833377,2.79373574,2.295693815,6.518340095,5.905366089,13.89379213,14.1068026,2.368888929,1.614285742,1.148888919,1.5,2.963181867,1.618320644,1.550000012,1.449999988,2.114285776,2.175000072,2.314583378,1.439999986,1.543461561,1.451351385,4.158287768,4.244264165,,,12.28888889,5.469869008,7.813173653,,5.177894737,4.2987474,3.811052632,,1.475802248,1.576821192,2.824043268,3.016803352,3.31023922,5.175258717,13.7,2.019769172,7.393886447,1.943854931,,3.585494967,2.618952957,1.927576286,2.457685983,1.007341784,4.896951083,2.406065465,1.59532775,2.213512036,1.705683891,4.423484586,3.9824326
1.646610194,5.631522861,1.483333367,3.101499307,3.676114923,3.593615795,3.25000006,3.075000018,3.518958925,3.793762962,1.016666699,1.043750026,2.460891131,3.421272761,2.332300932,6.901097966,5.993885313,13.71433868,14.34836676,1.909523856,1.672222237,1.092857178,1.448571457,3.315048605,2.052173955,1.442063507,1.356250005,2.100000024,2.825000067,2.301515178,1.479999995,1.602500028,1.507936554,3.970576296,4.866652131,,,12.74871795,5.246698128,7.536898396,,5.176315789,5.536114417,3.990232,,2.730957036,1.581858974,1.696369667,1.007818107,2.990485217,5.88272005,13.7,1.901003276,8.412558148,2.242367233,,3.507735833,2.789371417,1.807829458,3.433356158,1.049023617,2.219991565,2.799023431,,3.409988017,1.880730994,2.836083778,4.550311133
2.117857183,3.402042061,1.808256923,2.951308675,3.644188352,3.588758533,2.608695686,2.205882395,3.524425003,3.792854748,1.100000024,1.060000026,2.42645744,3.424903733,2.417676814,6.846034166,6.108037038,13.85459259,13.45180838,2.092682961,1.691666693,1.000000029,1.777777802,2.740930282,1.35370373,1.5,1.449999988,2.00000006,2.54285717,2.282142911,1.070000009,1.62500001,1.422580677,4.409436532,4.387750443,,,10.1,6.788311673,8.14382716,,5.175,2.309305511,3.816684,,3.32172585,1.577981073,1.256959642,2.959936347,2.586027796,4.677009883,13.7,2.258408283,9.212946406,2.10823705,,3.55461345,,1.938417373,3.647048052,1.022354842,1.660034055,1.227034614,,2.323207397,1.751428571,3.205334433,3.970081667
1.581889795,3.132367185,1.424000033,4.589322774,3.684908539,3.630002717,2.271875031,2.023437534,3.512667294,3.75438362,1.080000031,1.020000005,1.46003448,3.704169905,2.248387137,8.35096987,6.867145273,13.19136233,14.84097147,2.053061259,1.5,1.341136385,1.420000005,3.073893848,2.348768519,1.583333353,1.487499997,2.299999992,2.616666714,2.205454581,1.612500011,1.522058862,1.469047646,4.684254201,4.29220348,,,10.2,5.857894736,7.546206897,,5.064705882,1.806912107,3.4605484,,2.674066409,1.602358491,1.652412117,3.130093867,2.699506393,4.611622817,13.7,1.654467754,8.075217471,1.973981167,,1.841685277,,2.597217217,2.1336704,1.401802232,4.137605153,1.672497247,,2.148897917,1.873236152,4.108250917,4.1033892
